Word1,Word2,Head,Order_Candidates
매혹,풍뎅이,1,"[('메호이', [1, 0, 7, 0, 0, 2]), ('메히', [1, 1, 8, 0, 0, 2]), ('메이', [1, 1, 9, 0, 0, 1])]"
삼겹살,밸런타인데이,1,"[('삼겹타인데이', [1, 0, 9, 0, 0, 0]), ('삼겹사인데이', [1, 0, 9, 0, 0, 1]), ('삼견타인데이', [1, 0, 9, 0, 0, 1]), ('삼런타인데이', [1, 0, 10, 0, 0, 0]), ('살런타인데이', [1, 0, 10, 0, 0, 0])]"
떡두꺼비,왈가닥,1,"[('떡가닥', [1, 0, 9, 0, 0, 0]), ('떡두닥', [1, 0, 9, 0, 0, 0]), ('떨가닥', [1, 0, 9, 0, 0, 1]), ('떡다닥', [1, 0, 9, 0, 0, 1]), ('떠가닥', [1, 0, 10, 0, 0, 1])]"
앞마당,갈비씨,1,"[('앞비씨', [1, 0, 8, 0, 0, 0]), ('앞마씨', [1, 0, 8, 0, 0, 0]), ('앞미씨', [1, 0, 8, 0, 0, 1]), ('앞갈비씨', [1, 1, 5, 0, 0, 0]), ('앞말비씨', [1, 1, 5, 0, 0, 1])]"
띄어쓰기,숫놈,1,"[('띗놈', [1, 0, 7, 0, 0, 1]), ('띄놈', [1, 0, 8, 0, 0, 0]), ('띄숫놈', [1, 1, 5, 0, 0, 0]), ('띄엇놈', [1, 1, 6, 0, 0, 1]), ('띄웃놈', [1, 1, 6, 0, 0, 1])]"
튀니지,닭발,1,"[('퇅발', [1, 0, 6, 0, 0, 1]), ('튉발', [1, 0, 6, 0, 0, 1]), ('튀발', [1, 0, 7, 0, 0, 0]), ('튀닭발', [1, 1, 4, 0, 0, 0]), ('튀낡발', [1, 1, 4, 0, 0, 1])]"
꾸밈,싹쓸이,1,"[('꾸미이', [1, 0, 7, 0, 0, 1]), ('꾸미', [1, 1, 7, 0, 0, 1]), ('꾸이', [1, 1, 9, 0, 0, 0])]"
티끌,감산,1,"[('팀산', [1, 0, 5, 0, 0, 1]), ('티산', [1, 0, 6, 0, 0, 0]), ('티감산', [1, 1, 3, 0, 0, 0]), ('티깜산', [1, 1, 3, 0, 0, 1]), ('티끔산', [1, 1, 3, 0, 0, 1])]"
뱁새,원룸,1,"[('벱룸', [1, 0, 5, 0, 0, 1]), ('벤룸', [1, 0, 5, 0, 0, 1]), ('베룸', [1, 0, 6, 0, 0, 1]), ('벱숸룸', [1, 1, 1, 0, 0, 2]), ('벱선룸', [1, 1, 2, 0, 0, 2])]"
고주파,단순화,1,"[('곤순화', [1, 0, 6, 0, 0, 1]), ('고순화', [1, 0, 7, 0, 0, 0]), ('고준화', [1, 0, 7, 0, 0, 1]), ('고주화', [1, 0, 8, 0, 0, 0]), ('고운화', [1, 0, 8, 0, 0, 1])]"
높은음자리표,가풍,1,"[('높풍', [1, 0, 13, 0, 0, 0]), ('노풍', [1, 0, 14, 0, 0, 1]), ('높가풍', [1, 1, 11, 0, 0, 0]), ('노가풍', [1, 1, 12, 0, 0, 1]), ('노아풍', [1, 1, 13, 0, 0, 2])]"
기준,피읖,1,"[('기즢', [0, 0, 4, 1, 0, 1]), ('기읖', [0, 0, 5, 1, 0, 0]), ('기피읖', [0, 1, 3, 1, 0, 0]), ('기지읖', [0, 1, 3, 1, 0, 1]), ('기주읖', [0, 1, 3, 1, 0, 1])]"
비빔밥,물세탁,1,"[('비빔탁', [0, 0, 8, 1, 0, 0]), ('빌세탁', [0, 0, 8, 1, 0, 1]), ('비빔바탁', [0, 1, 6, 1, 0, 1]), ('비빔밥탁', [0, 1, 8, 1, 0, 0]), ('비비에탁', [0, 1, 8, 1, 0, 1])]"
강의록,말썽,1,"[('강썽', [0, 0, 7, 1, 0, 0]), ('갈썽', [0, 0, 7, 1, 0, 1]), ('가썽', [0, 0, 8, 1, 0, 1]), ('강말썽', [0, 1, 4, 1, 0, 0]), ('가말썽', [0, 1, 5, 1, 0, 1])]"
화톳불,왜색,1,"[('화섹', [1, 0, 8, 0, 0, 1]), ('훼섹', [1, 0, 8, 0, 0, 2]), ('화톳섹', [1, 1, 5, 0, 0, 1]), ('화테섹', [1, 1, 6, 0, 0, 2]), ('화토섹', [1, 1, 6, 0, 0, 2])]"
히트,니코틴,1,"[('히코틴', [0, 0, 4, 2, 1, 0]), ('히토틴', [0, 0, 4, 2, 1, 1]), ('히오틴', [0, 0, 5, 1, 0, 1]), ('히트틴', [0, 0, 7, 2, 1, 0]), ('히니코틴', [0, 1, 2, 1, 0, 0])]"
과오,곤두박질,1,"[('관두박질', [0, 0, 3, 1, 0, 1]), ('과두박질', [0, 0, 4, 1, 0, 0]), ('과우박질', [0, 0, 5, 1, 0, 1]), ('과오박질', [0, 0, 11, 1, 0, 0]), ('과오악질', [0, 0, 11, 1, 0, 1])]"
덮개,다툼,1,"[('덮툼', [0, 0, 4, 1, 0, 0]), ('더툼', [0, 0, 5, 1, 0, 1]), ('덮다툼', [0, 1, 2, 1, 0, 0]), ('덮가툼', [0, 1, 2, 1, 0, 1]), ('더다툼', [0, 1, 3, 1, 0, 1])]"
이듬해,핸디캡,1,"[('이듬켑', [1, 0, 7, 0, 0, 1]), ('이디켑', [1, 0, 8, 0, 0, 1]), ('이드켑', [1, 0, 8, 0, 0, 2]), ('이듬디켑', [1, 1, 5, 0, 0, 1]), ('이듬히켑', [1, 1, 5, 0, 0, 2])]"
단칼,왼쪽,1,"[('단쪽', [0, 0, 6, 1, 0, 0]), ('단퀜쪽', [0, 1, 2, 1, 0, 1]), ('단켄쪽', [0, 1, 3, 1, 0, 1]), ('단칸쪽', [0, 1, 3, 1, 0, 1]), ('단카쪽', [0, 1, 4, 1, 0, 1])]"
가계부,공천,1,"[('강천', [0, 0, 6, 1, 0, 1]), ('가천', [0, 0, 7, 1, 0, 0]), ('가공천', [0, 1, 4, 2, 1, 0]), ('가곙천', [0, 1, 4, 2, 1, 1]), ('가옹천', [0, 1, 5, 1, 0, 1])]"
감자탕,깐풍기,1,"[('감풍기', [0, 0, 8, 1, 0, 0]), ('감중기', [0, 0, 8, 1, 0, 1]), ('간풍기', [0, 0, 8, 1, 0, 1]), ('감장기', [0, 0, 8, 1, 0, 1]), ('감자기', [0, 0, 9, 1, 0, 0])]"
카메룬,견고성,1,"[('칸고성', [1, 0, 8, 0, 0, 1]), ('카고성', [1, 0, 9, 0, 0, 0]), ('카메성', [1, 0, 9, 0, 0, 0]), ('카모성', [1, 0, 9, 0, 0, 1]), ('카오성', [1, 0, 10, 0, 0, 1])]"
좁쌀,대왕,1,"[('좁쐉', [1, 0, 4, 0, 0, 1]), ('조왕', [1, 0, 6, 0, 0, 1]), ('좁싸왕', [1, 1, 3, 0, 0, 1]), ('좁쎄왕', [1, 1, 3, 0, 0, 1]), ('좁데왕', [1, 1, 3, 0, 0, 1])]"
화롯불,말벗,1,"[('화벗', [0, 0, 9, 1, 0, 0]), ('화말벗', [0, 1, 6, 1, 0, 0]), ('화랄벗', [0, 1, 6, 1, 0, 1]), ('화롤벗', [0, 1, 6, 1, 0, 1]), ('화롯벗', [0, 1, 6, 2, 0, 0])]"
싼값,나무숲,1,"[('싼무숲', [0, 0, 5, 1, 0, 0]), ('싼구숲', [0, 0, 5, 1, 0, 1]), ('싼가숲', [0, 0, 5, 1, 0, 1]), ('싸무숲', [0, 0, 6, 1, 0, 1]), ('싼값숲', [0, 0, 7, 1, 0, 0])]"
건강식품,싸락눈,1,"[('건락눈', [0, 0, 11, 1, 0, 0]), ('건강눈', [0, 0, 11, 1, 0, 0]), ('건각눈', [0, 0, 11, 1, 0, 1]), ('건가눈', [0, 0, 12, 1, 0, 1]), ('건강락눈', [0, 1, 8, 1, 0, 0])]"
덕분,카펫,1,"[('덕펫', [1, 0, 5, 0, 0, 0]), ('더펫', [1, 0, 6, 0, 0, 1]), ('덕카펫', [1, 1, 3, 0, 0, 0]), ('덕부펫', [1, 1, 3, 0, 0, 1]), ('덕바펫', [1, 1, 3, 0, 0, 1])]"
수확량,동성연애자,1,"[('수확레자', [1, 1, 12, 0, 0, 1]), ('수화에자', [1, 1, 14, 0, 0, 2]), ('수확자', [1, 2, 14, 0, 0, 0]), ('수훼자', [1, 2, 15, 0, 0, 1]), ('수화자', [1, 2, 15, 0, 0, 1])]"
강대국,가정불화,1,"[('강정불화', [0, 0, 7, 2, 0, 0]), ('강뎅불화', [0, 0, 7, 2, 0, 1]), ('강덩불화', [0, 0, 7, 2, 0, 1]), ('강데불화', [0, 0, 8, 3, 1, 1]), ('강데굴화', [0, 0, 8, 3, 1, 2])]"
닮은꼴,셀로판지,1,"[('닮로판지', [1, 0, 8, 0, 0, 0]), ('달로판지', [1, 0, 8, 0, 0, 1]), ('다로판지', [1, 0, 9, 0, 0, 1]), ('다오판지', [1, 0, 10, 0, 0, 2]), ('닮셀로판지', [1, 1, 5, 0, 0, 0])]"
쇼핑몰,격월,1,[]
공교육,가급적,1,"[('공굡적', [0, 0, 7, 1, 0, 1]), ('공급적', [0, 0, 8, 1, 0, 0]), ('공교적', [0, 0, 8, 1, 0, 0]), ('고급적', [0, 0, 9, 1, 0, 1]), ('고읍적', [0, 0, 10, 1, 0, 2])]"
샴페인,전봇대,1,"[('샴봇데', [1, 0, 7, 0, 0, 1]), ('션봇데', [1, 0, 7, 0, 0, 2]), ('샴펫데', [1, 0, 7, 0, 0, 2]), ('샴폿데', [1, 0, 7, 0, 0, 2]), ('샨봇데', [1, 0, 7, 0, 0, 2])]"
둑길,긍휼,1,"[('둑휼', [1, 0, 6, 0, 0, 0]), ('둥휼', [1, 0, 6, 0, 0, 1]), ('두휼', [1, 0, 7, 0, 0, 1]), ('둑긍휼', [1, 1, 3, 0, 0, 0]), ('둑깅휼', [1, 1, 3, 0, 0, 1])]"
선발팀,드링크,1,"[('선발크', [1, 0, 8, 0, 0, 0]), ('선링크', [1, 0, 8, 0, 0, 0]), ('선방크', [1, 0, 8, 0, 0, 1]), ('선빙크', [1, 0, 8, 0, 0, 1]), ('서링크', [1, 0, 9, 0, 0, 1])]"
여럿,칡넝쿨,1,"[('엵넝쿨', [0, 0, 5, 1, 0, 1]), ('여러엉쿨', [0, 1, 5, 1, 0, 2]), ('여넝쿨', [1, 0, 6, 0, 0, 0]), ('여렁쿨', [1, 0, 6, 0, 0, 1]), ('여엉쿨', [1, 0, 7, 0, 0, 1])]"
눈썰매장,강신무,1,"[('눈신무', [0, 0, 11, 1, 0, 0]), ('눈썰무', [0, 0, 11, 1, 0, 0]), ('눈썬무', [0, 0, 11, 1, 0, 1]), ('눙신무', [0, 0, 11, 1, 0, 1]), ('눈씬무', [0, 0, 11, 1, 0, 1])]"
가래침,전전긍긍,1,"[('간전긍긍', [1, 0, 7, 0, 0, 1]), ('가전긍긍', [1, 0, 8, 0, 0, 0]), ('가런긍긍', [1, 0, 8, 0, 0, 1]), ('가렌긍긍', [1, 0, 8, 0, 0, 1]), ('가레긍긍', [1, 0, 9, 0, 0, 1])]"
계집종,짬뽕,1,"[('계짬뽕', [0, 1, 6, 2, 0, 0]), ('계집뽕', [0, 1, 6, 2, 0, 0]), ('계잠뽕', [0, 1, 6, 2, 0, 1]), ('계짐뽕', [0, 1, 6, 2, 0, 1]), ('계집좀뽕', [0, 2, 3, 1, 0, 1])]"
결항,갱신,1,"[('결신', [0, 0, 6, 1, 0, 0]), ('경신', [0, 0, 6, 1, 0, 1]), ('겨신', [0, 0, 7, 1, 0, 1]), ('결항신', [0, 1, 2, 1, 0, 0]), ('결헹신', [0, 1, 3, 1, 0, 1])]"
가을보리,널빤지,1,"[('갈빤지', [0, 0, 8, 1, 0, 1]), ('가을보지', [0, 1, 8, 1, 0, 0]), ('가으빤지', [0, 1, 8, 1, 0, 1]), ('가을보리지', [0, 2, 8, 1, 0, 0]), ('가을보린지', [0, 2, 8, 1, 0, 1])]"
납덩이,싫증,1,"[('납증', [0, 0, 7, 1, 0, 0]), ('낧증', [0, 0, 7, 1, 0, 1]), ('납덩증', [0, 1, 4, 1, 0, 0]), ('납덩싫증', [0, 2, 1, 1, 0, 0]), ('나증', [1, 0, 8, 0, 0, 1])]"
도끼질,땅딸보,1,"[('동딸보', [1, 0, 7, 0, 0, 1]), ('도딸보', [1, 0, 8, 0, 0, 0]), ('도깔보', [1, 0, 8, 0, 0, 1]), ('도낄보', [1, 0, 8, 0, 0, 1]), ('도끼보', [1, 0, 9, 0, 0, 0])]"
가택,굶주림,1,"[('갊주림', [0, 0, 5, 1, 0, 1]), ('가주림', [0, 0, 6, 1, 0, 0]), ('가테림', [0, 0, 6, 1, 0, 1]), ('가투림', [0, 0, 6, 1, 0, 1]), ('가우림', [0, 0, 7, 1, 0, 1])]"
뱁새눈,고명딸,1,"[('벱명딸', [1, 0, 7, 0, 0, 1]), ('벱셩딸', [1, 0, 7, 0, 0, 2]), ('베명딸', [1, 0, 8, 0, 0, 1]), ('벱셍딸', [1, 0, 8, 0, 0, 2]), ('벱성딸', [1, 0, 8, 0, 0, 2])]"
푸념,그룹,1,"[('푸룹', [1, 0, 6, 0, 0, 0]), ('푸녀룹', [1, 1, 3, 0, 0, 1]), ('푸그룹', [1, 1, 4, 0, 0, 0]), ('푸느룹', [1, 1, 4, 0, 0, 1]), ('푸념룹', [1, 1, 5, 0, 0, 0])]"
벨트,칩거,1,"[('벨거', [1, 0, 5, 0, 0, 0]), ('벱거', [1, 0, 5, 0, 0, 1]), ('베거', [1, 0, 6, 0, 0, 1]), ('벨칩거', [1, 1, 2, 0, 0, 0]), ('벨팁거', [1, 1, 2, 0, 0, 1])]"
티셔츠,물세탁,1,"[('티셔탁', [1, 0, 7, 0, 0, 0]), ('틸세탁', [1, 0, 7, 0, 0, 1]), ('티세탁', [1, 0, 8, 0, 0, 0]), ('티에탁', [1, 0, 9, 0, 0, 1]), ('티슐세탁', [1, 1, 4, 0, 0, 1])]"
경찰,오븐,1,"[('경븐', [1, 0, 4, 0, 0, 0]), ('겨븐', [1, 0, 5, 0, 0, 1]), ('교븐', [1, 0, 5, 0, 0, 1]), ('경차븐', [1, 1, 2, 0, 0, 1]), ('경초븐', [1, 1, 2, 0, 0, 1])]"
성의껏,나무숲,1,"[('성무숲', [1, 0, 6, 0, 0, 0]), ('서무숲', [1, 0, 7, 0, 0, 1]), ('서우숲', [1, 0, 8, 0, 0, 2]), ('성나무숲', [1, 1, 4, 0, 0, 0]), ('서나무숲', [1, 1, 5, 0, 0, 1])]"
부지깽이,돛대,1,"[('붗데', [1, 0, 8, 0, 0, 2]), ('부데', [1, 0, 9, 0, 0, 1]), ('부돛데', [1, 1, 6, 0, 0, 1]), ('부좇데', [1, 1, 6, 0, 0, 2]), ('부짗데', [1, 1, 6, 0, 0, 2])]"
단풍잎,클럽,1,"[('단럽', [1, 0, 8, 0, 0, 0]), ('달럽', [1, 0, 8, 0, 0, 1]), ('다럽', [1, 0, 9, 0, 0, 1]), ('단풍럽', [1, 1, 5, 0, 0, 0]), ('단클럽', [1, 1, 5, 0, 0, 0])]"
강당,구중궁궐,1,"[('강당궁궐', [0, 0, 4, 1, 0, 0]), ('강중궁궐', [0, 0, 5, 1, 0, 0]), ('강둥궁궐', [0, 0, 5, 1, 0, 1]), ('강다궁궐', [0, 0, 6, 3, 2, 1]), ('가중궁궐', [0, 0, 6, 3, 2, 1])]"
덤프트럭,스펙트럼,1,"[('덤프트럼', [0, 0, 10, 4, 0, 0]), ('더펙트럼', [0, 0, 10, 4, 0, 1]), ('덤프텍트럼', [0, 1, 7, 1, 0, 1]), ('덤프특트럼', [0, 1, 7, 2, 0, 1]), ('덤프트트럼', [0, 1, 8, 2, 0, 0])]"
개나리꽃,힙합,1,"[('게나힙합', [0, 2, 5, 1, 0, 1]), ('게나립합', [0, 2, 5, 1, 0, 2]), ('게나리합', [0, 2, 6, 1, 0, 1]), ('게나리힙합', [0, 3, 3, 1, 0, 1]), ('게나리낍합', [0, 3, 3, 1, 0, 2])]"
휠체어,빌딩,1,"[('휠딩', [1, 0, 6, 0, 0, 0]), ('휘딩', [1, 0, 7, 0, 0, 1]), ('휠빌딩', [1, 1, 3, 0, 0, 0]), ('휠첼딩', [1, 1, 3, 0, 0, 1]), ('휠칠딩', [1, 1, 3, 0, 0, 1])]"
개찰,못난이,1,"[('게차이', [1, 0, 7, 0, 0, 2]), ('게치', [1, 1, 8, 0, 0, 2]), ('게이', [1, 1, 9, 0, 0, 1])]"
가시권,젤리,1,"[('갈리', [1, 0, 8, 0, 0, 1]), ('가리', [1, 0, 9, 0, 0, 0]), ('가젤리', [1, 1, 6, 0, 0, 0]), ('가셀리', [1, 1, 6, 0, 0, 1]), ('가실리', [1, 1, 6, 0, 0, 1])]"
혐오,노르웨이어,1,"[('혀에이어', [1, 1, 7, 0, 0, 2]), ('혀이어', [1, 2, 8, 0, 0, 1]), ('혀어', [1, 3, 9, 0, 0, 1])]"
곳간,도롱뇽,1,"[('곳롱뇽', [0, 0, 5, 1, 0, 0]), ('곳강뇽', [0, 0, 5, 1, 0, 1]), ('곳공뇽', [0, 0, 5, 1, 0, 1]), ('곳가뇽', [0, 0, 6, 1, 0, 1]), ('고롱뇽', [0, 0, 6, 2, 1, 1])]"
다큐멘터리,낭떠러지,1,"[('다큐멘지', [0, 0, 11, 1, 0, 0]), ('다큐러지', [0, 0, 12, 1, 0, 0]), ('다큐메지', [0, 0, 12, 1, 0, 1]), ('당떠러지', [0, 0, 12, 1, 0, 1]), ('다큐머지', [0, 0, 12, 1, 0, 1])]"
바깥,스튜디오,1,"[('바튜디오', [1, 0, 5, 0, 0, 0]), ('바뀨디오', [1, 0, 5, 0, 0, 1]), ('바꾸디오', [1, 0, 6, 0, 0, 1]), ('바까디오', [1, 0, 6, 0, 0, 1]), ('바유디오', [1, 0, 6, 0, 0, 1])]"
고명,랭킹,1,"[('공킹', [0, 0, 6, 1, 0, 1]), ('고명킹', [0, 1, 2, 1, 0, 0]), ('고킹', [1, 0, 7, 0, 0, 0]), ('고멩킹', [1, 1, 4, 0, 0, 1]), ('고며킹', [1, 1, 4, 0, 0, 1])]"
조깅,그글피,1,"[('조글피', [0, 0, 5, 1, 0, 0]), ('조길피', [0, 0, 5, 1, 0, 1]), ('조기피', [0, 0, 6, 1, 0, 1]), ('조깅피', [0, 0, 7, 1, 0, 0]), ('조그글피', [0, 1, 3, 1, 0, 0])]"
스쿠터,옹알이,1,"[('스쿠티', [1, 0, 5, 0, 0, 1]), ('스쿠이', [1, 0, 6, 0, 0, 0]), ('스쿠터이', [1, 1, 5, 0, 0, 0]), ('스키', [1, 1, 7, 0, 0, 1]), ('스이', [1, 1, 8, 0, 0, 0])]"
가스보일러,강태공,1,"[('가스공', [0, 0, 11, 2, 0, 0]), ('가세공', [0, 0, 11, 2, 0, 1]), ('가테공', [0, 0, 11, 2, 0, 1]), ('가에공', [0, 0, 12, 2, 0, 1]), ('가강테공', [0, 1, 8, 2, 0, 1])]"
굶주림,궂은일,1,"[('굶주릴', [0, 0, 7, 3, 1, 1]), ('굶주일', [0, 0, 8, 3, 1, 0]), ('굶주리일', [0, 1, 6, 3, 1, 1]), ('굶질', [0, 1, 9, 2, 0, 1]), ('구일', [0, 1, 11, 2, 0, 1])]"
꼭두새벽,결핍증,1,"[('꼭핍증', [1, 0, 12, 0, 0, 0]), ('꼭둡증', [1, 0, 12, 0, 0, 1]), ('꼴핍증', [1, 0, 12, 0, 0, 1]), ('꼭딥증', [1, 0, 12, 0, 0, 1]), ('꼭두증', [1, 0, 13, 0, 0, 0])]"
공군,경량급,1,"[('공량급', [0, 0, 7, 1, 0, 0]), ('공걍급', [0, 0, 7, 1, 0, 1]), ('고량급', [0, 0, 8, 1, 0, 1]), ('공강급', [0, 0, 8, 1, 0, 1]), ('공궁급', [0, 0, 8, 1, 0, 1])]"
까풀,넓적다리,1,"[('깗적다리', [0, 0, 5, 1, 0, 1]), ('까푸억다리', [0, 1, 5, 1, 0, 2]), ('까적다리', [1, 0, 6, 0, 0, 0]), ('까퍽다리', [1, 0, 6, 0, 0, 1]), ('까푹다리', [1, 0, 6, 0, 0, 1])]"
낼모레,매듭,1,"[('넬듭', [0, 0, 6, 1, 0, 1]), ('네듭', [0, 0, 7, 1, 0, 1]), ('넬모듭', [0, 1, 4, 2, 1, 1]), ('넬메듭', [0, 1, 4, 2, 1, 2]), ('네메듭', [0, 1, 5, 1, 0, 2])]"
똥배,개별,1,"[('똥별', [1, 0, 4, 0, 0, 0]), ('또별', [1, 0, 5, 0, 0, 1]), ('똥베별', [1, 1, 1, 0, 0, 1]), ('똥게별', [1, 1, 2, 0, 0, 1]), ('또게별', [1, 1, 3, 0, 0, 2])]"
개량종,반인륜,1,"[('게린륜', [1, 0, 9, 0, 0, 2]), ('게인륜', [1, 0, 10, 0, 0, 1]), ('겐륜', [1, 1, 11, 0, 0, 1]), ('게륜', [1, 1, 12, 0, 0, 1])]"
개망신,아픔,1,"[('게픔', [1, 0, 7, 0, 0, 1]), ('게망픔', [1, 1, 4, 0, 0, 1]), ('게마픔', [1, 1, 5, 0, 0, 2]), ('게아픔', [1, 1, 6, 0, 0, 1]), ('게망시픔', [1, 2, 2, 0, 0, 2])]"
매춘,콤팩트,1,"[('멤펙트', [0, 0, 5, 1, 0, 2]), ('메추엑트', [0, 1, 5, 1, 0, 3]), ('메펙트', [1, 0, 6, 0, 0, 2]), ('메첵트', [1, 0, 6, 0, 0, 2]), ('메축트', [1, 0, 6, 0, 0, 2])]"
주특기,셔틀콕,1,"[('주특콕', [1, 0, 8, 0, 0, 0]), ('주틀콕', [1, 0, 8, 0, 0, 0]), ('주을콕', [1, 0, 9, 0, 0, 1]), ('주트콕', [1, 0, 9, 0, 0, 1]), ('주특틀콕', [1, 1, 5, 0, 0, 0])]"
국가시험,프로그램,1,"[('국가그렘', [1, 0, 9, 0, 0, 1]), ('국가시렘', [1, 0, 9, 0, 0, 1]), ('국로그렘', [1, 0, 9, 0, 0, 1]), ('국가스렘', [1, 0, 9, 0, 0, 2]), ('국고그렘', [1, 0, 9, 0, 0, 2])]"
기둥뿌리,외곬,1,"[('기곬', [1, 0, 9, 0, 0, 0]), ('기둥곬', [1, 1, 6, 0, 0, 0]), ('기뒈곬', [1, 1, 6, 0, 0, 1]), ('기웨곬', [1, 1, 7, 0, 0, 1]), ('기두곬', [1, 1, 7, 0, 0, 1])]"
발뺌,대호황,1,"[('발호황', [1, 0, 5, 0, 0, 0]), ('발뽀황', [1, 0, 5, 0, 0, 1]), ('발뻬황', [1, 0, 5, 0, 0, 1]), ('바호황', [1, 0, 6, 0, 0, 1]), ('바오황', [1, 0, 7, 0, 0, 2])]"
윷놀이,급여액,1,"[('윷노엑', [1, 0, 7, 0, 0, 2]), ('윷너엑', [1, 0, 7, 0, 0, 2]), ('유어엑', [1, 0, 9, 0, 0, 3]), ('윷노어엑', [1, 1, 6, 0, 0, 3]), ('윷넥', [1, 1, 8, 0, 0, 1])]"
숫놈,스냅,1,"[('숫넵', [0, 0, 5, 1, 0, 1]), ('수넵', [0, 0, 6, 1, 0, 2]), ('숫스넵', [0, 1, 3, 1, 0, 1]), ('숫느넵', [0, 1, 3, 1, 0, 2]), ('숫노넵', [0, 1, 3, 1, 0, 2])]"
앙갚음,카메룬,1,"[('앙갚룬', [0, 0, 6, 1, 0, 0]), ('앙가룬', [0, 0, 7, 1, 0, 1]), ('앙갚메룬', [0, 1, 4, 1, 0, 0]), ('앙카메룬', [0, 1, 5, 1, 0, 0]), ('앙가메룬', [0, 1, 5, 1, 0, 1])]"
극좌,눈썰미,1,"[('극줠미', [1, 0, 5, 0, 0, 1]), ('극썰미', [1, 0, 6, 0, 0, 0]), ('근썰미', [1, 0, 6, 0, 0, 1]), ('극절미', [1, 0, 6, 0, 0, 1]), ('그썰미', [1, 0, 7, 0, 0, 1])]"
비읍,애니메이션,1,"[('비니메이션', [1, 0, 3, 0, 0, 0]), ('비이메이션', [1, 0, 4, 0, 0, 0]), ('비으메이션', [1, 0, 4, 0, 0, 1]), ('비으에이션', [1, 0, 5, 0, 0, 2]), ('비읍메이션', [1, 0, 10, 0, 0, 0])]"
곗돈,으뜸,1,"[('곗뜸', [1, 0, 4, 0, 0, 0]), ('계뜸', [1, 0, 5, 0, 0, 1]), ('곗드뜸', [1, 1, 2, 0, 0, 1]), ('곗도뜸', [1, 1, 2, 0, 0, 1]), ('곗돈뜸', [1, 1, 4, 0, 0, 0])]"
레크리에이션,경외,1,"[('레퀘', [1, 0, 13, 0, 0, 1]), ('레웨', [1, 0, 14, 0, 0, 1]), ('레크뤠', [1, 1, 11, 0, 0, 1]), ('레크웨', [1, 1, 12, 0, 0, 1]), ('레크리웨', [1, 2, 10, 0, 0, 1])]"
꼬챙이,풍뎅이,1,"[('꼬체이', [1, 0, 8, 0, 0, 1]), ('꼬치', [1, 1, 9, 0, 0, 1]), ('꼬이', [1, 1, 10, 0, 0, 0])]"
명칭,미확정,1,"[('명칙정', [0, 0, 6, 1, 0, 1]), ('명착정', [0, 0, 6, 1, 0, 1]), ('명치정', [0, 0, 7, 2, 1, 1]), ('며악정', [0, 0, 8, 1, 0, 2]), ('명칭정', [0, 0, 9, 1, 0, 0])]"
노숙자,계획서,1,"[('노쉑서', [1, 0, 7, 0, 0, 1]), ('노훽서', [1, 0, 7, 0, 0, 1]), ('노숙서', [1, 0, 8, 0, 0, 0]), ('노섹서', [1, 0, 8, 0, 0, 1]), ('노웩서', [1, 0, 8, 0, 0, 1])]"
칵테일,초하룻날,1,"[('카하룻날', [0, 0, 7, 1, 0, 1]), ('카날', [0, 2, 12, 1, 0, 1]), ('칵하룻날', [1, 0, 6, 0, 0, 0]), ('칵테룻날', [1, 0, 6, 0, 0, 0]), ('칵타룻날', [1, 0, 6, 0, 0, 1])]"
탤런트,무르팍,1,"[('텔런팍', [1, 0, 6, 0, 0, 1]), ('텔르팍', [1, 0, 7, 0, 0, 1]), ('텔러팍', [1, 0, 7, 0, 0, 2]), ('테르팍', [1, 0, 8, 0, 0, 1]), ('테으팍', [1, 0, 9, 0, 0, 2])]"
영웅,말미잘,1,"[('영미잘', [1, 0, 5, 0, 0, 0]), ('열미잘', [1, 0, 5, 0, 0, 1]), ('여미잘', [1, 0, 6, 0, 0, 1]), ('여이잘', [1, 0, 7, 0, 0, 2]), ('영말미잘', [1, 1, 2, 0, 0, 0])]"
엉덩방아,걸작,1,"[('엉작', [1, 0, 10, 0, 0, 0]), ('엉걸작', [1, 1, 7, 0, 0, 0]), ('엉덩작', [1, 1, 7, 0, 0, 0]), ('엉덜작', [1, 1, 7, 0, 0, 1]), ('엉더작', [1, 1, 8, 0, 0, 1])]"
넝쿨,흠모,1,"[('넝모', [1, 0, 6, 0, 0, 0]), ('넘모', [1, 0, 6, 0, 0, 1]), ('너모', [1, 0, 7, 0, 0, 1]), ('넝흠모', [1, 1, 3, 0, 0, 0]), ('넝쿰모', [1, 1, 3, 0, 0, 1])]"
버튼,뒤꼍,1,"[('버꼍', [1, 0, 6, 0, 0, 0]), ('버티꼍', [1, 1, 4, 0, 0, 1]), ('버트꼍', [1, 1, 4, 0, 0, 1]), ('버이꼍', [1, 1, 5, 0, 0, 1]), ('버튼꼍', [1, 1, 7, 0, 0, 0])]"
감독,허튼수작,1,"[('감튼수작', [1, 0, 5, 0, 0, 0]), ('감돈수작', [1, 0, 5, 0, 0, 1]), ('감든수작', [1, 0, 5, 0, 0, 1]), ('감도수작', [1, 0, 6, 0, 0, 1]), ('가튼수작', [1, 0, 6, 0, 0, 1])]"
끗발,말썽,1,"[('끗썽', [1, 0, 6, 0, 0, 0]), ('끌썽', [1, 0, 6, 0, 0, 1]), ('끄썽', [1, 0, 7, 0, 0, 1]), ('끗발썽', [1, 1, 2, 0, 0, 0]), ('끗말썽', [1, 1, 3, 0, 0, 0])]"
